stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2497,,bivio Noale,,45.505981,12.028358,,,,,,
2498,,bivio Noale,,45.505836,12.028375,,,,,,
2499,,Grimani,,45.492359,12.102227,,,,,,
2500,,Grimani,,45.492176,12.102992,,,,,,
2501,,Perugino,,45.492954,12.097641,,,,,,
2502,,Civico 69,,45.494392,12.101719,,,,,,
2503,,Civico 69,,45.494282,12.101987,,,,,,
2504,,Istituto Ponti,,45.491756,12.106153,,,,,,
2505,,Istituto Ponti,,45.492020,12.105698,,,,,,
2506,,incr.via Vivaldi,,45.490963,12.112412,,,,,,
2507,,incr.via Vivaldi,,45.491085,12.112538,,,,,,
2508,,Ferrari,,45.491528,12.109012,,,,,,
2509,,Ferrari,,45.491661,12.109122,,,,,,
2510,,Farmacia,,45.492764,12.115817,,,,,,
2511,,Farmacia,,45.492882,12.116081,,,,,,
2512,,Civico 111,,45.491653,12.118458,,,,,,
2513,,Civico 111,,45.491764,12.118361,,,,,,
2514,,Ospedale Mirano,,45.497978,12.114778,,,,,,
2515,,Mirano Ospedale,,45.497765,12.114843,,,,,,
2516,,Istituto Engim,,45.498405,12.118743,,,,,,
2518,,Pizzeria,,45.497330,12.125446,,,,,,
2519,,Carducci,,45.497211,12.125380,,,,,,
2520,,Incr. via Mariutto,,45.496262,12.112086,,,,,,
2522,,Civico 9  (Poligono),,45.498695,12.098681,,,,,,
2523,,Civico 9  (Poligono),,45.498962,12.098821,,,,,,
2524,,Civico 16  (Supermarket),,45.499783,12.095626,,,,,,
2525,,Civico 16  (Supermarket),,45.499981,12.095799,,,,,,
2526,,Civico 60 (v.Osteri),,45.501595,12.086411,,,,,,
2527,,Civico 60 (v.Osteri),,45.501873,12.086367,,,,,,
2528,,Civico 100  (v.Contarini),,45.503754,12.084262,,,,,,
2529,,Civico 100  (v.Contarini),,45.503956,12.084251,,,,,,
2530,,Centro Zianigo,,45.504757,12.077602,,,,,,
2531,,Centro Zianigo,,45.504959,12.077615,,,,,,
2532,,Civico 98,,45.508579,12.078460,,,,,,
2533,,Civico 98,,45.508675,12.078023,,,,,,
2534,,Incr. via Mazzan,,45.511360,12.070290,,,,,,
2535,,Incr. via Mazzan,,45.511669,12.070419,,,,,,
2536,,Incr. 3 Ponti,,45.517723,12.035797,,,,,,
2537,,Incr. 3 Ponti,,45.517986,12.035875,,,,,,
2538,,Civico 60,,45.515423,12.048225,,,,,,
2539,,Civico 60,,45.515705,12.048333,,,,,,
2540,,Centro Veternigo,,45.513943,12.058518,,,,,,
2541,,Centro Veternigo,,45.513535,12.058518,,,,,,
2542,,S. Angelo,,45.521477,12.016947,,,,,,
2543,,S. Angelo,,45.520931,12.018636,,,,,,
2544,,Borgoricco - Capolinea,,45.530842,11.966182,,,,,,
2545,,Borgoricco - Capolinea,,45.530651,11.965970,,,,,,
2546,,Civico 131,,45.528088,11.981272,,,,,,
2547,,S. Eufemia,,45.526363,11.990848,,,,,,
2548,,Osteria Ongarato,,45.523808,12.004184,,,,,,
2549,,Osteria Ongarato,,45.523563,12.003891,,,,,,
2550,,Mira Scuole,,45.438217,12.127119,,,,,,
2551,,bivio Monache,,45.416290,12.081697,,,,,,
2552,,bivio Monache,,45.416744,12.081990,,,,,,
2553,,Incr. via Pellico,,45.403805,12.082974,,,,,,
2554,,Incr. via Pellico,,45.404045,12.083597,,,,,,
2555,,Civico 19,,45.384331,12.040253,,,,,,
2556,,Civico 14,,45.384499,12.040162,,,,,,
2557,,Civico 67,,45.462967,12.175870,,,,,,
2558,,Civico 63,,45.461296,12.175224,,,,,,
2559,,Civico 11,,45.458679,12.174318,,,,,,
2560,,S. Eufemia,,45.525928,11.991548,,,,,,
2561,,Civico 131,,45.527855,11.981172,,,,,,
2562,,Fossa,,45.495159,12.135520,,,,,,
2563,,Fossa,,45.495361,12.135509,,,,,,
2564,,Civico 433\d,,45.496052,12.143678,,,,,,
2565,,Civico 268  (Vip Pelle),,45.496281,12.143666,,,,,,
2566,,Incr. via Rossignago,,45.507980,12.148339,,,,,,
2567,,Incr. via Rossignago,,45.506783,12.147276,,,,,,
2568,,Incr. via Luneo,,45.501453,12.144137,,,,,,
2569,,Incr. via Luneo,,45.500568,12.143253,,,,,,
2570,,Maerne Centro,,45.523335,12.155684,,,,,,
2571,,Maerne Centro,,45.523540,12.155345,,,,,,
2578,,Incr. via Boschette,,45.503948,12.109583,,,,,,
2579,,Incr. via Boschette,,45.504036,12.109157,,,,,,
2580,,Incr. via Luneo,,45.511684,12.113319,,,,,,
2581,,Incr. via Luneo,,45.511654,12.112756,,,,,,
2582,,Ca' Bozza,,45.517246,12.112377,,,,,,
2583,,Ca' Bozza,,45.517242,12.111902,,,,,,
